date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:45:05	2329/2329	---M--	200	added ('OK')	application/json	date:Wed,%2029%20Jan%202020%2016:45:02%20GMT	http://www.bizvelocity.biz/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.bizvelocity.biz%2Fwordpress%2Fsolutions-en%2Fbizpos-en%2F	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/wp-json/oembed/1.0/embedb536.json	(from http://www.bizvelocity.biz/wordpress/solutions-en/bizpos-en/)
23:45:07	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jan%202020%2016:45:03%20GMT	http://www.bizvelocity.biz/wordpress/?p=330	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/index1639.html	(from http://www.bizvelocity.biz/wordpress/solutions-en/bizstandard-en/)
23:45:08	962/962	---M--	200	added ('OK')	application/rss+xml	etag:%2231d5fee4098f36e1e673983acb31c794%22	http://www.bizvelocity.biz/wordpress/solutions-en/bizproduction-en/feed/	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/solutions-en/bizproduction-en/feed/index.html	(from http://www.bizvelocity.biz/wordpress/solutions-en/bizproduction-en/)
23:45:08	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jan%202020%2016:45:05%20GMT	http://www.bizvelocity.biz/wordpress/?p=335	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/index5294.html	(from http://www.bizvelocity.biz/wordpress/solutions-en/bizproduction-en/)
23:45:10	0/-1	---M--	301	error ('')			http://www.bizvelocity.biz/wordpress/home-en	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/home-en.68.delayed	(from http://www.bizvelocity.biz/wordpress/solutions-en/bizpos-en/)
23:45:10	0/-1	---M--	301	error ('')			http://www.bizvelocity.biz/wordpress/home-en	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/home-en.69.delayed	(from http://www.bizvelocity.biz/wordpress/solutions-en/bizpos-en/)
23:45:10	2597/2597	---M--	200	added ('OK')	text/xml	date:Wed,%2029%20Jan%202020%2016:45:06%20GMT	http://www.bizvelocity.biz/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.bizvelocity.biz%2Fwordpress%2Fsolutions-en%2Fbizpos-en%2F&format=xml	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/wp-json/oembed/1.0/embedd382	(from http://www.bizvelocity.biz/wordpress/solutions-en/bizpos-en/)
23:45:10	948/948	---M--	200	added ('OK')	application/rss+xml	etag:%2231d5fee4098f36e1e673983acb31c794%22	http://www.bizvelocity.biz/wordpress/solutions-en/bizpos-en/feed/	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/solutions-en/bizpos-en/feed/index.html	(from http://www.bizvelocity.biz/wordpress/solutions-en/bizpos-en/)
23:45:11	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jan%202020%2016:45:08%20GMT	http://www.bizvelocity.biz/wordpress/?p=332	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/index221f.html	(from http://www.bizvelocity.biz/wordpress/solutions-en/bizpos-en/)
23:45:13	2349/2349	---M--	200	added ('OK')	application/json	date:Wed,%2029%20Jan%202020%2016:45:10%20GMT	http://www.bizvelocity.biz/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.bizvelocity.biz%2Fwordpress%2Fsolutions-en%2Fbizservice-en%2F	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/wp-json/oembed/1.0/embedbe08.json	(from http://www.bizvelocity.biz/wordpress/solutions-en/bizservice-en/)
23:45:13	956/956	---M--	200	added ('OK')	application/rss+xml	etag:%2231d5fee4098f36e1e673983acb31c794%22	http://www.bizvelocity.biz/wordpress/solutions-en/bizservice-en/feed/	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/solutions-en/bizservice-en/feed/index.html	(from http://www.bizvelocity.biz/wordpress/solutions-en/bizservice-en/)
23:45:14	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jan%202020%2016:45:11%20GMT	http://www.bizvelocity.biz/wordpress/?p=337	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/indexf6a9.html	(from http://www.bizvelocity.biz/wordpress/solutions-en/bizservice-en/)
23:45:16	0/-1	---M--	301	error ('')			http://www.bizvelocity.biz/wordpress/home-en	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/home-en.6c.delayed	(from http://www.bizvelocity.biz/wordpress/solutions-en/bizservice-en/)
23:45:16	0/-1	---M--	301	error ('')			http://www.bizvelocity.biz/wordpress/home-en	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/home-en.6d.delayed	(from http://www.bizvelocity.biz/wordpress/solutions-en/bizservice-en/)
23:45:16	2617/2617	---M--	200	added ('OK')	text/xml	date:Wed,%2029%20Jan%202020%2016:45:13%20GMT	http://www.bizvelocity.biz/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.bizvelocity.biz%2Fwordpress%2Fsolutions-en%2Fbizservice-en%2F&format=xml	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/wp-json/oembed/1.0/embedace8	(from http://www.bizvelocity.biz/wordpress/solutions-en/bizservice-en/)
23:45:18	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jan%202020%2016:45:16%20GMT	http://www.bizvelocity.biz/wordpress/?p=340	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/index80a3.html	(from http://www.bizvelocity.biz/wordpress/solutions-en/bizquality-en/)
23:45:18	956/956	---M--	200	added ('OK')	application/rss+xml	etag:%2231d5fee4098f36e1e673983acb31c794%22	http://www.bizvelocity.biz/wordpress/solutions-en/bizquality-en/feed/	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/solutions-en/bizquality-en/feed/index.html	(from http://www.bizvelocity.biz/wordpress/solutions-en/bizquality-en/)
23:45:18	2349/2349	---M--	200	added ('OK')	application/json	date:Wed,%2029%20Jan%202020%2016:45:16%20GMT	http://www.bizvelocity.biz/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.bizvelocity.biz%2Fwordpress%2Fsolutions-en%2Fbizquality-en%2F	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/wp-json/oembed/1.0/embed2a8a.json	(from http://www.bizvelocity.biz/wordpress/solutions-en/bizquality-en/)
23:45:20	0/-1	---M--	301	error ('')			http://www.bizvelocity.biz/wordpress/home-en	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/home-en.70.delayed	(from http://www.bizvelocity.biz/wordpress/solutions-en/bizquality-en/)
23:45:20	0/-1	---M--	301	error ('')			http://www.bizvelocity.biz/wordpress/home-en	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/home-en.71.delayed	(from http://www.bizvelocity.biz/wordpress/solutions-en/bizquality-en/)
23:45:20	2617/2617	---M--	200	added ('OK')	text/xml	date:Wed,%2029%20Jan%202020%2016:45:18%20GMT	http://www.bizvelocity.biz/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.bizvelocity.biz%2Fwordpress%2Fsolutions-en%2Fbizquality-en%2F&format=xml	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/wp-json/oembed/1.0/embed0848	(from http://www.bizvelocity.biz/wordpress/solutions-en/bizquality-en/)
23:45:23	47269/47269	---M--	200	added ('OK')	image/jpeg	etag:%22b8a5-4e66e085dd200%22	http://www.bizvelocity.biz/wordpress/wp-content/uploads/16013936-quality-controller-checking-quality.jpg	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/wp-content/uploads/16013936-quality-controller-checking-quality.jpg	(from http://www.bizvelocity.biz/wordpress/solutions-en/bizquality-en/)
23:45:23	931/931	---M--	200	added ('OK')	application/rss+xml	etag:%2231d5fee4098f36e1e673983acb31c794%22	http://www.bizvelocity.biz/wordpress/industry-en/feed/	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/industry-en/feed/index.html	(from http://www.bizvelocity.biz/wordpress/industry-en/)
23:45:23	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jan%202020%2016:45:21%20GMT	http://www.bizvelocity.biz/wordpress/?p=307	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/index2915.html	(from http://www.bizvelocity.biz/wordpress/industry-en/)
23:45:23	2287/2287	---M--	200	added ('OK')	application/json	date:Wed,%2029%20Jan%202020%2016:45:21%20GMT	http://www.bizvelocity.biz/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.bizvelocity.biz%2Fwordpress%2Findustry-en%2F	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/wp-json/oembed/1.0/embed42ee.json	(from http://www.bizvelocity.biz/wordpress/industry-en/)
23:45:25	0/-1	---M--	301	error ('')			http://www.bizvelocity.biz/wordpress/home-en	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/home-en.75.delayed	(from http://www.bizvelocity.biz/wordpress/industry-en/)
23:45:25	0/-1	---M--	301	error ('')			http://www.bizvelocity.biz/wordpress/home-en	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/home-en.76.delayed	(from http://www.bizvelocity.biz/wordpress/industry-en/)
23:45:25	2557/2557	---M--	200	added ('OK')	text/xml	date:Wed,%2029%20Jan%202020%2016:45:23%20GMT	http://www.bizvelocity.biz/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.bizvelocity.biz%2Fwordpress%2Findustry-en%2F&format=xml	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/wp-json/oembed/1.0/embed6021	(from http://www.bizvelocity.biz/wordpress/industry-en/)
23:45:26	2355/2355	---M--	200	added ('OK')	application/json	date:Wed,%2029%20Jan%202020%2016:45:25%20GMT	http://www.bizvelocity.biz/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.bizvelocity.biz%2Fwordpress%2Findustry-en%2Ffoods-beverage-en%2F	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/wp-json/oembed/1.0/embed2e77.json	(from http://www.bizvelocity.biz/wordpress/industry-en/foods-beverage-en/)
23:45:28	959/959	---M--	200	added ('OK')	application/rss+xml	etag:%2231d5fee4098f36e1e673983acb31c794%22	http://www.bizvelocity.biz/wordpress/industry-en/foods-beverage-en/feed/	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/industry-en/foods-beverage-en/feed/index.html	(from http://www.bizvelocity.biz/wordpress/industry-en/foods-beverage-en/)
23:45:29	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jan%202020%2016:45:26%20GMT	http://www.bizvelocity.biz/wordpress/?p=405	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/index4efb.html	(from http://www.bizvelocity.biz/wordpress/industry-en/foods-beverage-en/)
23:45:29	38476/38476	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jan%202020%2016:45:25%20GMT	http://www.bizvelocity.biz/wordpress/industry-th/estate-th/	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/industry-th/estate-th/index.html	(from http://www.bizvelocity.biz/wordpress/industry-en/)
23:45:29	0/-1	---M--	301	error ('')			http://www.bizvelocity.biz/wordpress/home-en	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/home-en.79.delayed	(from http://www.bizvelocity.biz/wordpress/industry-en/foods-beverage-en/)
23:45:29	0/-1	---M--	301	error ('')			http://www.bizvelocity.biz/wordpress/home-en	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/home-en.7a.delayed	(from http://www.bizvelocity.biz/wordpress/industry-en/foods-beverage-en/)
23:45:29	2623/2623	---M--	200	added ('OK')	text/xml	date:Wed,%2029%20Jan%202020%2016:45:27%20GMT	http://www.bizvelocity.biz/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.bizvelocity.biz%2Fwordpress%2Findustry-en%2Ffoods-beverage-en%2F&format=xml	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/wp-json/oembed/1.0/embed59a7	(from http://www.bizvelocity.biz/wordpress/industry-en/foods-beverage-en/)
23:45:33	959/959	---M--	200	added ('OK')	application/rss+xml	etag:%2231d5fee4098f36e1e673983acb31c794%22	http://www.bizvelocity.biz/wordpress/industry-en/metal-processing-en/feed/	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/industry-en/metal-processing-en/feed/index.html	(from http://www.bizvelocity.biz/wordpress/industry-en/metal-processing-en/)
23:45:33	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jan%202020%2016:45:30%20GMT	http://www.bizvelocity.biz/wordpress/?p=412	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/index5604.html	(from http://www.bizvelocity.biz/wordpress/industry-en/metal-processing-en/)
23:45:33	2353/2353	---M--	200	added ('OK')	application/json	date:Wed,%2029%20Jan%202020%2016:45:30%20GMT	http://www.bizvelocity.biz/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.bizvelocity.biz%2Fwordpress%2Findustry-en%2Fmetal-processing-en%2F	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/wp-json/oembed/1.0/embedabb5.json	(from http://www.bizvelocity.biz/wordpress/industry-en/metal-processing-en/)
23:45:35	69103/69103	---M--	200	added ('OK')	image/jpeg	etag:%2210def-4e66e085dd200%22	http://www.bizvelocity.biz/wordpress/wp-content/uploads/foods_beverage.jpg	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/wp-content/uploads/foods_beverage.jpg	(from http://www.bizvelocity.biz/wordpress/industry-en/foods-beverage-en/)
23:45:35	0/-1	---M--	301	error ('')			http://www.bizvelocity.biz/wordpress/home-en	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/home-en.7e.delayed	(from http://www.bizvelocity.biz/wordpress/industry-en/metal-processing-en/)
23:45:35	0/-1	---M--	301	error ('')			http://www.bizvelocity.biz/wordpress/home-en	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/home-en.7f.delayed	(from http://www.bizvelocity.biz/wordpress/industry-en/metal-processing-en/)
23:45:35	2621/2621	---M--	200	added ('OK')	text/xml	date:Wed,%2029%20Jan%202020%2016:45:33%20GMT	http://www.bizvelocity.biz/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.bizvelocity.biz%2Fwordpress%2Findustry-en%2Fmetal-processing-en%2F&format=xml	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/wp-json/oembed/1.0/embedd481	(from http://www.bizvelocity.biz/wordpress/industry-en/metal-processing-en/)
23:45:37	26614/26614	---M--	200	added ('OK')	image/jpeg	etag:%2267f6-4e66e085dd200%22	http://www.bizvelocity.biz/wordpress/wp-content/uploads/metal_400x1001.jpg	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/wp-content/uploads/metal_400x1001.jpg	(from http://www.bizvelocity.biz/wordpress/industry-en/metal-processing-en/)
23:45:38	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jan%202020%2016:45:36%20GMT	http://www.bizvelocity.biz/wordpress/?p=419	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/indexbdfa.html	(from http://www.bizvelocity.biz/wordpress/industry-en/construction-en/)
23:45:38	2354/2354	---M--	200	added ('OK')	application/json	date:Wed,%2029%20Jan%202020%2016:45:36%20GMT	http://www.bizvelocity.biz/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.bizvelocity.biz%2Fwordpress%2Findustry-en%2Fconstruction-en%2F	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/wp-json/oembed/1.0/embedfc54.json	(from http://www.bizvelocity.biz/wordpress/industry-en/construction-en/)
23:45:38	958/958	---M--	200	added ('OK')	application/rss+xml	etag:%2231d5fee4098f36e1e673983acb31c794%22	http://www.bizvelocity.biz/wordpress/industry-en/construction-en/feed/	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/industry-en/construction-en/feed/index.html	(from http://www.bizvelocity.biz/wordpress/industry-en/construction-en/)
23:45:40	0/-1	---M--	301	error ('')			http://www.bizvelocity.biz/wordpress/home-en	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/home-en.83.delayed	(from http://www.bizvelocity.biz/wordpress/industry-en/construction-en/)
23:45:40	0/-1	---M--	301	error ('')			http://www.bizvelocity.biz/wordpress/home-en	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/home-en.84.delayed	(from http://www.bizvelocity.biz/wordpress/industry-en/construction-en/)
23:45:40	2622/2622	---M--	200	added ('OK')	text/xml	date:Wed,%2029%20Jan%202020%2016:45:38%20GMT	http://www.bizvelocity.biz/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.bizvelocity.biz%2Fwordpress%2Findustry-en%2Fconstruction-en%2F&format=xml	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/wp-json/oembed/1.0/embed93f5	(from http://www.bizvelocity.biz/wordpress/industry-en/construction-en/)
23:45:44	2328/2328	---M--	200	added ('OK')	application/json	date:Wed,%2029%20Jan%202020%2016:45:41%20GMT	http://www.bizvelocity.biz/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.bizvelocity.biz%2Fwordpress%2Findustry-en%2Felectronics-en%2F	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/wp-json/oembed/1.0/embedb538.json	(from http://www.bizvelocity.biz/wordpress/industry-en/electronics-en/)
23:45:44	949/949	---M--	200	added ('OK')	application/rss+xml	etag:%2231d5fee4098f36e1e673983acb31c794%22	http://www.bizvelocity.biz/wordpress/industry-en/electronics-en/feed/	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/industry-en/electronics-en/feed/index.html	(from http://www.bizvelocity.biz/wordpress/industry-en/electronics-en/)
23:45:44	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jan%202020%2016:45:41%20GMT	http://www.bizvelocity.biz/wordpress/?p=426	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/index2202.html	(from http://www.bizvelocity.biz/wordpress/industry-en/electronics-en/)
23:45:46	83857/83857	---M--	200	added ('OK')	image/jpeg	etag:%2214791-4e66e085dd200%22	http://www.bizvelocity.biz/wordpress/wp-content/uploads/construction_400x100.jpg	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/wp-content/uploads/construction_400x100.jpg	(from http://www.bizvelocity.biz/wordpress/industry-en/construction-en/)
23:45:46	0/-1	---M--	301	error ('')			http://www.bizvelocity.biz/wordpress/home-en	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/home-en.88.delayed	(from http://www.bizvelocity.biz/wordpress/industry-en/electronics-en/)
23:45:46	0/-1	---M--	301	error ('')			http://www.bizvelocity.biz/wordpress/home-en	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/home-en.89.delayed	(from http://www.bizvelocity.biz/wordpress/industry-en/electronics-en/)
23:45:46	2596/2596	---M--	200	added ('OK')	text/xml	date:Wed,%2029%20Jan%202020%2016:45:44%20GMT	http://www.bizvelocity.biz/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.bizvelocity.biz%2Fwordpress%2Findustry-en%2Felectronics-en%2F&format=xml	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/wp-json/oembed/1.0/embed98df	(from http://www.bizvelocity.biz/wordpress/industry-en/electronics-en/)
23:45:50	969/969	---M--	200	added ('OK')	application/rss+xml	etag:%2231d5fee4098f36e1e673983acb31c794%22	http://www.bizvelocity.biz/wordpress/industry-en/wholesale-retail-en/feed/	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/industry-en/wholesale-retail-en/feed/index.html	(from http://www.bizvelocity.biz/wordpress/industry-en/wholesale-retail-en/)
23:45:50	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jan%202020%2016:45:47%20GMT	http://www.bizvelocity.biz/wordpress/?p=301	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/index8a7d.html	(from http://www.bizvelocity.biz/wordpress/industry-en/wholesale-retail-en/)
23:45:51	2383/2383	---M--	200	added ('OK')	application/json	date:Wed,%2029%20Jan%202020%2016:45:47%20GMT	http://www.bizvelocity.biz/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.bizvelocity.biz%2Fwordpress%2Findustry-en%2Fwholesale-retail-en%2F	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/wp-json/oembed/1.0/embed6506.json	(from http://www.bizvelocity.biz/wordpress/industry-en/wholesale-retail-en/)
23:45:52	86165/86165	---M--	200	added ('OK')	image/jpeg	etag:%2215095-4e66e085dd200%22	http://www.bizvelocity.biz/wordpress/wp-content/uploads/electronics_400x100.jpg	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/wp-content/uploads/electronics_400x100.jpg	(from http://www.bizvelocity.biz/wordpress/industry-en/electronics-en/)
23:45:52	0/-1	---M--	301	error ('')			http://www.bizvelocity.biz/wordpress/home-en	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/home-en.8d.delayed	(from http://www.bizvelocity.biz/wordpress/industry-en/wholesale-retail-en/)
23:45:52	0/-1	---M--	301	error ('')			http://www.bizvelocity.biz/wordpress/home-en	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/home-en.8e.delayed	(from http://www.bizvelocity.biz/wordpress/industry-en/wholesale-retail-en/)
23:45:53	2651/2651	---M--	200	added ('OK')	text/xml	date:Wed,%2029%20Jan%202020%2016:45:50%20GMT	http://www.bizvelocity.biz/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.bizvelocity.biz%2Fwordpress%2Findustry-en%2Fwholesale-retail-en%2F&format=xml	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/wp-json/oembed/1.0/embed3dbe	(from http://www.bizvelocity.biz/wordpress/industry-en/wholesale-retail-en/)
23:45:56	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jan%202020%2016:45:53%20GMT	http://www.bizvelocity.biz/wordpress/?p=2310	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/index01a6.html	(from http://www.bizvelocity.biz/wordpress/testimonial-en/)
23:45:57	2305/2305	---M--	200	added ('OK')	application/json	date:Wed,%2029%20Jan%202020%2016:45:53%20GMT	http://www.bizvelocity.biz/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.bizvelocity.biz%2Fwordpress%2Ftestimonial-en%2F	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/wp-json/oembed/1.0/embedf80a.json	(from http://www.bizvelocity.biz/wordpress/testimonial-en/)
23:45:57	938/938	---M--	200	added ('OK')	application/rss+xml	etag:%2231d5fee4098f36e1e673983acb31c794%22	http://www.bizvelocity.biz/wordpress/testimonial-en/feed/	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/testimonial-en/feed/index.html	(from http://www.bizvelocity.biz/wordpress/testimonial-en/)
23:45:57	55220/55220	---M--	200	added ('OK')	image/jpeg	etag:%22d7b4-4e66e085dd200%22	http://www.bizvelocity.biz/wordpress/wp-content/uploads/wholesaler-retailer_400x100.jpg	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/wp-content/uploads/wholesaler-retailer_400x100.jpg	(from http://www.bizvelocity.biz/wordpress/industry-en/wholesale-retail-en/)
23:45:57	0/-1	---M--	301	error ('')			http://www.bizvelocity.biz/wordpress/home-en	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/home-en.92.delayed	(from http://www.bizvelocity.biz/wordpress/testimonial-en/)
23:45:57	0/-1	---M--	301	error ('')			http://www.bizvelocity.biz/wordpress/home-en	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/home-en.93.delayed	(from http://www.bizvelocity.biz/wordpress/testimonial-en/)
23:45:57	2575/2575	---M--	200	added ('OK')	text/xml	date:Wed,%2029%20Jan%202020%2016:45:56%20GMT	http://www.bizvelocity.biz/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.bizvelocity.biz%2Fwordpress%2Ftestimonial-en%2F&format=xml	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/wp-json/oembed/1.0/embed65a5	(from http://www.bizvelocity.biz/wordpress/testimonial-en/)
23:45:58	1009/1009	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2029%20Jan%202020%2016:45:57%20GMT	http://www.bizvelocity.biz/wordpress/wp-content/uploads/	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/wp-content/uploads/index.html	(from http://www.bizvelocity.biz/wordpress/testimonial-en/)
23:46:03	921/921	---M--	200	added ('OK')	application/rss+xml	etag:%2231d5fee4098f36e1e673983acb31c794%22	http://www.bizvelocity.biz/wordpress/faq-en/feed/	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/faq-en/feed/index.html	(from http://www.bizvelocity.biz/wordpress/faq-en/)
23:46:05	2262/2262	---M--	200	added ('OK')	application/json	date:Wed,%2029%20Jan%202020%2016:46:00%20GMT	http://www.bizvelocity.biz/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.bizvelocity.biz%2Fwordpress%2Ffaq-en%2F	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/wp-json/oembed/1.0/embed776d.json	(from http://www.bizvelocity.biz/wordpress/faq-en/)
23:46:05	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jan%202020%2016:46:03%20GMT	http://www.bizvelocity.biz/wordpress/?p=2300	/home/drsarutobi/websites/www.bizvelocity.biz/www.bizvelocity.biz/wordpress/index1c75.html	(from http://www.bizvelocity.biz/wordpress/faq-en/)
